r,p,y
-35.3,0.1,-91.1
-35.1,-0.1,-90.7
-35.8,-1.6,-89.0
-20.5,-12.8,-75.3
-15.4,-14.3,-75.0
-24.1,-5.4,-84.6
-35.0,-0.2,-90.7
-34.9,-0.3,-90.5
-35.1,0.0,-90.7
-34.6,-0.4,-89.8
-29.5,-9.6,-79.6
-15.0,-15.5,-73.8
-20.3,-8.8,-80.0
-34.0,-0.8,-90.3
-35.3,-0.0,-90.8
-35.4,0.3,-90.9
-35.1,0.0,-90.5
-34.7,-0.5,-89.6
-20.5,-12.8,-74.9
-15.4,-14.3,-74.6
-24.7,-4.6,-84.8
-35.0,-0.1,-90.4
-35.0,-0.1,-90.3
-35.2,0.2,-90.5
-34.6,-0.5,-89.5
-29.9,-9.4,-79.5
-14.8,-15.5,-73.3
-21.6,-7.4,-81.8
-34.2,-0.6,-90.0
-35.2,-0.1,-90.0
-35.2,0.1,-90.0
-34.8,-0.4,-89.3
-36.6,-2.7,-86.7
-19.1,-14.3,-73.7
-16.2,-12.9,-75.1
-27.0,-2.9,-85.9
-35.0,0.1,-90.0
-35.0,0.1,-89.8
-35.2,0.5,-90.1
-34.7,-0.2,-89.2
-27.9,-9.9,-78.1
-15.1,-15.5,-73.0
-20.3,-8.3,-79.7
-33.3,-0.8,-89.2
-35.1,0.3,-90.1
-35.1,0.5,-90.0
-34.7,-0.1,-89.4
-35.8,-1.9,-87.3
-19.9,-12.8,-74.2
-15.9,-12.9,-74.8
-24.5,-3.8,-84.6
-34.6,0.4,-89.7
-34.7,0.3,-89.5
-34.8,0.6,-89.6
-34.4,-0.0,-89.0
-36.6,-5.1,-83.8
-16.0,-15.4,-72.8
-17.9,-10.4,-76.7
-29.2,-1.6,-86.6
-34.4,0.4,-89.6
-34.4,0.5,-89.5
-34.4,0.7,-89.5
-33.9,0.1,-88.5
-23.4,-10.8,-76.2
-14.1,-14.6,-73.2
-20.9,-7.1,-80.6
-34.0,0.4,-89.3
-34.2,0.2,-88.9
-34.5,0.8,-89.3
-34.0,0.1,-88.4
-34.6,-6.6,-81.7
-16.1,-15.4,-72.5
-17.3,-10.5,-76.2
-26.2,-2.6,-84.9
-34.5,0.4,-89.0
-34.3,0.3,-88.7
-34.5,0.6,-88.9
-34.1,0.2,-88.1
-30.4,-8.3,-78.9
-13.9,-15.0,-72.2
-19.6,-8.0,-78.9
-32.4,-0.4,-87.7
-34.6,0.6,-88.6
-34.7,0.8,-88.6
-34.6,0.7,-88.3
-34.6,0.3,-87.8
-19.6,-12.4,-73.1
-15.1,-13.4,-73.0
-22.5,-5.5,-81.6
-34.7,0.8,-88.6
-34.7,0.6,-88.3
-34.8,0.9,-88.5
-34.4,0.4,-87.8
-34.8,-6.2,-81.0
-17.4,-14.7,-72.1
-18.8,-9.0,-76.7
-31.2,-0.5,-86.3
-34.5,0.7,-88.3
-34.4,0.9,-88.1
-34.2,0.6,-87.8
-34.9,-0.5,-86.5
-20.1,-11.8,-73.2
-15.3,-12.7,-73.1
-25.8,-2.3,-83.9
-34.5,1.2,-88.5
-34.3,1.1,-88.2
-34.4,1.4,-88.3
-34.1,0.8,-87.7
-31.6,-7.2,-79.0
-14.2,-14.8,-71.5
-17.8,-9.1,-76.1
-28.2,-1.1,-84.9
-34.1,1.3,-88.2
-34.1,1.3,-88.0
-34.1,1.4,-88.0
-33.5,0.8,-87.1
-27.8,-8.7,-76.8
-14.0,-14.7,-71.4
-17.9,-8.6,-76.5
-30.9,-0.0,-86.0
-33.7,0.9,-87.7
-33.8,1.1,-87.7
-33.8,1.3,-87.8
-33.4,0.8,-87.0
-26.3,-9.1,-76.0
-13.1,-14.6,-71.4
-20.2,-6.5,-79.2
-32.1,0.2,-86.7
-33.8,1.0,-87.5
-33.9,1.3,-87.6
-33.7,1.0,-87.2
-35.4,-1.8,-84.2
-18.4,-12.5,-71.9
-14.9,-11.9,-72.9
-22.5,-3.6,-81.9
-33.6,1.2,-87.4
-33.9,1.1,-87.1
-34.1,1.5,-87.3
-33.9,1.2,-86.8
-35.7,-4.3,-81.7
-17.2,-13.7,-71.4
-15.3,-11.7,-73.2
-24.8,-2.3,-82.8
-34.0,1.4,-87.4
-34.0,1.4,-87.3
-34.2,1.8,-87.5
-33.7,1.2,-86.7
-31.3,-6.8,-78.2
-14.1,-14.5,-70.9
-18.3,-7.7,-76.6
-29.0,-0.1,-84.6
-34.3,2.1,-87.6
-34.2,2.1,-87.4
-33.9,1.7,-86.9
-33.7,1.4,-86.4
-19.1,-10.9,-72.4
-14.5,-12.4,-71.9
-22.8,-3.4,-81.1
-34.0,1.9,-87.0
-34.1,1.9,-87.0
-34.2,2.1,-87.1
-33.6,1.4,-86.2
-29.5,-7.3,-76.9
-14.7,-14.2,-70.5
-18.0,-7.9,-75.7
-29.1,0.1,-84.2
-34.3,2.4,-87.3
-34.2,2.4,-87.1
-34.0,2.2,-86.8
-33.5,1.6,-85.9
-20.2,-10.3,-72.3
-13.8,-12.5,-71.2
-21.7,-4.2,-79.7
-33.8,2.3,-86.8
-34.1,2.3,-86.7
-34.2,2.6,-86.9
-33.7,2.0,-86.1
-33.2,-5.5,-78.7
-14.8,-14.1,-70.2
-16.6,-9.0,-73.8
-28.6,0.3,-83.6
-34.1,2.6,-87.0
-34.0,2.4,-86.7
-34.0,2.5,-86.6
-33.4,1.6,-85.6
-26.5,-8.2,-74.6
-12.5,-13.7,-70.1
-19.1,-6.3,-76.7
-33.1,1.9,-86.3
-34.0,2.6,-86.6
-34.0,2.7,-86.5
-33.8,2.4,-86.2
-33.5,1.6,-85.1
-17.7,-11.5,-70.8
-13.5,-12.2,-71.0
-23.9,-1.7,-81.2
-33.9,2.6,-86.3
-33.8,2.3,-86.0
-33.9,2.7,-86.2
-33.5,2.1,-85.6
-35.1,-3.7,-80.0
-14.4,-13.9,-69.7
-17.5,-7.5,-74.8
-31.7,1.4,-85.0
-33.7,2.6,-86.2
-33.8,2.8,-86.2
-33.5,2.4,-85.7
-35.8,-2.0,-81.4
-16.8,-12.2,-70.0
-13.9,-11.4,-71.1
-22.7,-2.0,-80.5
-33.4,2.3,-85.6
-33.3,2.3,-85.5
-33.3,2.4,-85.4
-32.9,1.9,-84.7
-27.0,-7.8,-74.6
-13.0,-14.0,-69.2
-18.0,-7.0,-75.1
-29.5,0.8,-83.1
-33.4,2.3,-85.3
-33.3,2.3,-85.2
-33.4,2.4,-85.2
-32.9,2.0,-84.5
-22.3,-9.1,-72.7
-12.5,-13.2,-69.5
-21.9,-3.2,-79.1
-33.2,2.4,-85.3
-33.7,2.6,-85.4
-33.7,2.7,-85.3
-33.3,2.2,-84.7
-34.4,0.1,-82.4
-17.2,-12.0,-69.4
-14.5,-10.1,-71.1
-24.7,-0.5,-80.9
-33.4,2.8,-85.1
-33.3,2.6,-84.8
-33.5,3.0,-85.2
-33.0,2.3,-84.4
-29.5,-6.2,-75.5
-12.5,-13.6,-68.7
-18.8,-5.4,-76.1
-30.8,1.6,-83.6
-32.8,2.3,-84.6
-32.9,2.6,-84.6
-32.7,2.2,-84.2
-32.6,1.9,-83.8
-17.1,-11.1,-69.7
-14.4,-10.7,-70.7
-23.6,-1.1,-80.1
-33.0,2.6,-84.7
-32.8,2.4,-84.3
-32.9,2.6,-84.4
-32.5,2.0,-83.6
-26.7,-7.5,-73.8
-12.8,-13.9,-68.3
-18.4,-5.8,-75.4
-31.0,1.7,-83.3
-32.6,2.4,-83.7
-32.8,2.8,-84.0
-32.7,2.6,-83.8
-33.3,1.5,-82.7
-16.8,-11.4,-69.1
-13.5,-10.6,-70.1
-21.7,-1.9,-78.8
-32.7,3.3,-84.6
-32.7,3.3,-84.4
-32.7,3.3,-84.3
-32.2,2.6,-83.6
-31.1,-5.2,-76.0
-14.0,-13.4,-68.2
-14.6,-9.0,-71.0
-25.2,0.4,-80.4
-32.7,3.2,-84.1
-32.6,3.1,-83.8
-32.7,3.4,-84.0
-32.2,2.6,-83.2
-26.8,-6.9,-73.3
-11.7,-13.1,-67.8
-18.2,-5.2,-74.9
-31.3,2.5,-83.3
-32.8,3.4,-83.8
-32.9,3.6,-83.9
-32.6,3.2,-83.4
-32.9,1.9,-82.0
-17.4,-10.3,-69.0
-12.3,-12.2,-68.4
-21.0,-2.6,-77.5
-32.8,3.5,-83.8
-33.0,3.6,-83.8
-33.0,3.6,-83.8
-32.6,3.1,-83.1
-34.8,-1.5,-78.7
-15.1,-12.5,-67.7
-14.8,-8.5,-70.7
-25.7,0.9,-79.8
-32.7,3.4,-83.3
-32.5,3.2,-82.8
-32.7,3.4,-83.1
-32.3,3.1,-82.5
-23.4,-7.8,-71.2
-11.5,-12.8,-67.2
-20.0,-3.7,-75.6
-32.4,3.2,-83.1
-33.0,3.5,-83.1
-33.0,3.6,-83.1
-32.7,3.3,-82.8
-33.3,1.6,-81.0
-17.2,-10.2,-68.1
-13.1,-10.9,-68.3
-21.2,-2.5,-76.6
-32.7,3.7,-83.1
-32.9,3.7,-83.1
-33.0,3.9,-83.1
-32.3,2.9,-82.1
-26.8,-6.5,-72.3
-12.2,-13.0,-66.8
-18.1,-4.9,-73.6
-30.3,2.6,-81.2
-32.9,3.8,-82.8
-33.0,4.1,-82.9
-32.8,3.8,-82.6
-32.4,3.1,-81.8
-16.3,-10.8,-67.4
-12.5,-10.7,-68.1
-21.7,-1.2,-77.5
-32.2,3.7,-83.0
-32.4,3.6,-82.8
-32.5,4.0,-83.0
-32.2,3.5,-82.5
-30.3,-4.8,-74.4
-13.4,-12.9,-67.0
-15.5,-7.0,-71.1
-27.6,2.1,-80.1
-32.5,4.3,-83.1
-32.4,4.3,-82.9
-32.2,4.0,-82.5
-31.7,3.4,-81.6
-22.6,-7.4,-70.6
-11.1,-12.2,-66.9
-19.1,-3.5,-74.5
-31.6,3.7,-82.3
-32.2,4.0,-82.2
-32.6,4.6,-82.7
-32.2,4.1,-82.2
-32.3,2.6,-80.6
-16.8,-9.7,-67.6
-12.4,-10.4,-67.7
-21.4,-0.7,-76.9
-32.1,4.2,-82.3
-32.2,4.2,-82.2
-32.3,4.4,-82.3
-31.9,3.8,-81.7
-34.2,-0.6,-77.5
-13.1,-12.7,-66.3
-14.3,-7.8,-69.3
-27.8,2.5,-79.4
-32.2,4.3,-81.8
-32.4,4.5,-82.0
-32.2,4.3,-81.7
-31.7,3.6,-80.8
-25.0,-6.4,-70.9
-11.3,-12.7,-65.9
-16.8,-5.3,-71.6
-31.1,3.4,-81.2
-32.2,4.2,-81.6
-32.4,4.7,-81.8
-32.0,4.0,-81.2
-33.0,-2.5,-75.3
-11.9,-12.7,-65.6
-16.1,-5.8,-70.7
-29.5,3.2,-79.5
-32.1,4.2,-81.3
-32.2,4.3,-81.2
-32.1,4.3,-81.2
-31.9,3.2,-80.0
-17.3,-9.0,-67.2
-10.8,-11.6,-66.1
-19.9,-2.1,-74.5
-32.0,4.5,-81.2
-32.3,4.6,-81.2
-32.4,4.9,-81.3
-32.1,4.4,-80.9
-33.7,0.7,-77.4
-15.7,-10.4,-65.8
-12.6,-9.4,-67.2
-22.5,0.4,-76.3
-32.1,4.4,-80.8
-32.1,4.5,-80.8
-32.0,4.4,-80.6
-31.6,3.9,-79.9
-19.9,-7.9,-68.1
-11.2,-11.0,-65.9
-20.2,-1.6,-74.6
-31.9,4.5,-80.6
-32.2,4.5,-80.6
-32.2,4.7,-80.6
-31.7,3.9,-79.9
-25.2,-6.1,-69.7
-10.0,-11.9,-65.1
-18.4,-3.1,-72.7
-30.5,3.6,-79.8
-32.1,4.6,-80.5
-32.2,4.7,-80.4
-32.0,4.4,-80.1
-31.6,3.9,-79.5
-18.1,-8.5,-66.9
-10.5,-11.7,-65.0
-18.6,-2.9,-73.0
-31.1,3.7,-79.9
-31.6,3.7,-79.5
-31.8,4.2,-79.9
-31.5,3.7,-79.4
-33.8,-0.7,-75.5
-14.0,-12.1,-64.6
-14.6,-6.8,-68.5
-25.1,1.7,-76.6
-32.3,4.8,-80.3
-32.0,4.6,-79.9
-31.9,4.5,-79.8
-31.4,3.9,-78.9
-21.9,-7.0,-68.1
-10.2,-12.2,-64.2
-17.7,-3.8,-71.0
-29.9,3.5,-78.4
-32.1,4.9,-80.1
-32.1,4.9,-80.0
-31.8,4.5,-79.6
-31.3,3.9,-78.7
-16.2,-9.4,-65.3
-11.8,-10.2,-65.4
-21.1,-0.3,-74.5
-31.6,4.4,-79.7
-31.7,4.5,-79.6
-31.7,4.6,-79.6
-31.2,4.0,-79.0
-31.6,-2.9,-72.9
-13.5,-12.0,-64.2
-15.8,-5.3,-69.4
-27.4,2.9,-77.1
-31.7,4.8,-79.6
-31.8,4.9,-79.5
-31.6,4.6,-79.3
-31.0,4.1,-78.4
-18.1,-8.3,-66.2
-9.9,-11.8,-64.1
-18.2,-2.8,-71.9
-30.7,4.2,-78.7
-31.8,5.1,-79.2
-31.8,5.1,-79.0
-31.5,4.7,-78.7
-32.1,2.7,-76.6
-14.8,-10.3,-63.7
-12.1,-8.6,-65.3
-20.8,0.5,-73.8
-31.8,5.0,-78.9
-31.8,5.0,-78.7
-31.8,5.1,-78.8
-31.2,4.3,-77.9
-24.7,-5.6,-68.2
-10.7,-12.1,-63.0
-15.6,-4.8,-68.7
-28.9,4.0,-77.2
-31.0,4.8,-78.3
-31.1,5.0,-78.3
-30.8,4.7,-78.0
-30.7,4.4,-77.6
-15.1,-9.2,-64.2
-10.7,-10.1,-64.2
-19.3,-1.4,-72.1
-30.6,4.8,-78.3
-31.0,5.0,-78.2
-31.1,5.2,-78.3
-30.6,4.4,-77.6
-25.5,-5.0,-68.6
-8.9,-11.7,-63.0
-17.0,-2.8,-70.4
-30.3,4.8,-78.2
-31.2,5.3,-78.3
-31.2,5.5,-78.2
-31.0,5.1,-77.9
-31.0,4.0,-76.8
-13.0,-10.7,-63.0
-12.1,-7.9,-65.0
-21.2,1.1,-73.3
-31.1,5.5,-78.1
-31.1,5.6,-78.0
-31.2,5.8,-78.1
-30.5,4.7,-77.1
-20.4,-6.6,-66.0
-9.3,-11.2,-62.9
-16.7,-3.1,-69.2
-30.1,4.7,-77.7
-31.2,5.6,-78.0
-31.2,5.7,-78.0
-30.9,5.3,-77.6
-30.6,4.3,-76.5
-14.4,-9.3,-63.1
-10.9,-9.4,-63.6
-19.7,-0.4,-71.8
-31.3,5.8,-77.9
-31.3,5.9,-77.9
-31.2,5.8,-77.7
-30.5,4.8,-76.8
-20.4,-6.4,-65.7
-9.9,-10.4,-62.9
-20.1,0.2,-72.1
-30.9,5.5,-77.5
-31.2,5.7,-77.6
-31.2,5.8,-77.7
-30.8,5.2,-77.0
-29.3,-3.0,-69.5
-11.7,-11.8,-62.1
-12.4,-7.4,-64.7
-23.4,2.5,-73.7
-31.2,5.6,-77.6
-31.1,5.6,-77.4
-31.0,5.6,-77.3
-30.3,4.7,-76.3
-21.4,-6.2,-65.7
-9.0,-11.4,-61.9
-16.0,-3.5,-68.1
-29.6,4.6,-76.5
-31.1,5.5,-77.0
-31.2,5.8,-77.1
-30.8,5.3,-76.7
-30.5,4.8,-76.0
-16.9,-7.8,-63.9
-11.1,-8.8,-63.4
-22.7,2.2,-73.1
-30.8,5.6,-77.0
-30.7,5.5,-76.8
-30.7,5.5,-76.7
-30.1,4.9,-76.0
-24.6,-4.7,-67.1
-9.8,-11.8,-61.5
-16.5,-2.4,-68.9
-29.0,4.7,-75.9
-30.8,5.7,-76.7
-30.7,5.8,-76.5
-30.5,5.6,-76.3
-30.1,5.1,-75.7
-17.7,-7.1,-64.1
-8.7,-11.1,-61.6
-16.9,-2.1,-69.0
-29.3,5.0,-76.0
-30.7,5.8,-76.4
-30.7,5.9,-76.4
-30.5,5.7,-76.2
-30.1,5.0,-75.4
-14.6,-8.8,-62.1
-9.6,-10.2,-61.9
-19.7,0.6,-71.2
-30.6,5.9,-76.6
-30.6,5.8,-76.4
-30.5,5.9,-76.4
-30.1,5.2,-75.7
-30.7,-1.8,-69.9
-12.4,-11.2,-61.2
-11.4,-8.0,-63.0
-23.9,3.2,-72.9
-30.8,6.2,-76.6
-30.7,6.2,-76.4
-30.5,6.0,-76.2
-29.7,5.0,-75.0
-17.8,-7.1,-63.4
-8.9,-10.5,-61.3
-18.7,-0.7,-69.6
-30.1,5.8,-75.9
-30.3,5.9,-76.0
-30.5,6.3,-76.2
-30.1,5.7,-75.7
-30.5,3.5,-73.5
-13.5,-9.7,-61.0
-9.8,-9.4,-61.8
-18.5,-0.5,-69.6
-30.1,5.8,-75.8
-30.0,5.8,-75.7
-30.1,6.0,-75.8
-29.7,5.4,-75.2
-29.9,-1.9,-69.0
-8.8,-11.7,-60.4
-15.1,-3.3,-66.5
-28.6,4.9,-74.8
-30.1,5.8,-75.4
-30.1,6.0,-75.3
-29.7,5.5,-74.8
-31.4,2.1,-71.9
-12.4,-10.4,-60.5
-11.0,-7.6,-62.6
-24.6,3.7,-72.4
-30.4,6.2,-75.6
-30.3,6.1,-75.4
-30.0,5.8,-75.0
-29.5,5.0,-74.1
-15.4,-8.0,-62.1
-8.9,-10.2,-60.8
-18.5,-0.4,-69.1
-29.4,5.5,-74.9
-29.8,5.7,-74.8
-29.8,5.8,-74.8
-29.3,5.0,-74.1
-26.2,-3.8,-66.2
-9.5,-11.8,-59.9
-12.7,-5.7,-63.7
-25.4,4.0,-72.3
-29.5,5.6,-74.4
-29.8,6.2,-74.8
-29.6,5.9,-74.5
-29.0,5.1,-73.5
-12.3,-10.0,-60.0
-10.1,-8.8,-61.2
-20.3,1.6,-70.0
-29.8,5.8,-74.4
-29.8,5.9,-74.4
-30.0,6.2,-74.5
-29.2,5.1,-73.5
-27.1,-3.3,-66.1
-8.9,-11.8,-59.3
-12.1,-6.0,-62.8
-27.3,4.7,-72.5
-29.8,6.1,-74.4
-29.8,6.2,-74.3
-29.5,5.8,-73.9
-29.5,4.5,-72.8
-12.5,-9.5,-59.9
-8.6,-9.9,-60.2
-18.3,0.0,-68.4
-29.1,5.8,-73.9
-29.3,5.8,-73.7
-29.3,6.0,-73.7
-28.9,5.3,-73.2
-30.1,-0.8,-68.2
-9.8,-11.7,-59.2
-11.6,-6.2,-62.5
-23.8,3.8,-71.0
-29.5,5.9,-73.6
-29.5,6.0,-73.6
-29.5,6.0,-73.5
-28.9,5.4,-72.8
-17.1,-6.9,-61.5
-7.8,-10.6,-59.2
-15.7,-1.9,-65.9
-27.7,5.1,-72.5
-29.2,5.7,-73.1
-29.4,6.1,-73.3
-29.2,5.8,-73.0
-29.4,4.6,-72.0
-14.0,-8.4,-60.0
-7.9,-10.4,-59.2
-17.0,-0.8,-67.0
-28.7,5.7,-73.3
-29.1,5.9,-73.0
-29.3,6.3,-73.2
-29.0,5.9,-72.9
-31.0,1.9,-69.6
-11.5,-9.9,-58.8
-9.8,-8.1,-60.3
-20.2,2.2,-69.0
-29.4,6.4,-73.4
-29.1,6.0,-72.9
-29.1,6.1,-72.9
-28.6,5.6,-72.2
-19.8,-5.5,-62.0
-7.2,-11.3,-58.3
-15.7,-1.6,-65.4
-28.8,6.3,-72.8
-29.1,6.4,-72.8
-29.1,6.5,-72.8
-28.6,5.8,-72.2
-30.5,2.2,-69.2
-10.4,-10.4,-58.3
-9.6,-8.1,-59.8
-19.8,2.2,-68.5
-29.5,6.8,-73.2
-29.4,6.8,-73.1
-29.4,6.8,-73.0
-28.8,5.9,-72.3
-23.5,-3.8,-63.5
-7.5,-11.2,-58.0
-13.6,-3.0,-63.7
-27.6,5.6,-72.1
-29.4,6.7,-72.8
-29.4,6.8,-72.8
-29.1,6.4,-72.4
-29.0,5.4,-71.5
-10.8,-10.0,-58.1
-10.7,-6.0,-61.0
-20.7,3.0,-68.6
-29.5,6.8,-72.7
-29.4,6.7,-72.5
-29.3,6.7,-72.3
-28.8,6.1,-71.6
-17.7,-6.1,-60.9
-7.2,-10.9,-57.7
-14.9,-2.1,-64.2
-27.3,5.4,-71.2
-29.3,6.6,-72.3
-29.4,6.8,-72.4
-29.0,6.4,-72.0
-28.6,5.9,-71.3
-16.8,-6.4,-60.3
-7.2,-10.8,-57.5
-14.9,-1.8,-64.3
-27.6,5.7,-71.4
-29.2,6.8,-72.2
-29.2,6.9,-72.1
-28.8,6.3,-71.6
-30.2,3.0,-68.8
-12.0,-9.1,-57.8
-8.8,-8.3,-58.8
-19.0,2.0,-67.2
-29.0,6.7,-71.8
-29.0,6.6,-71.7
-29.1,6.8,-71.8
-28.6,6.1,-71.2
-29.5,-0.3,-66.1
-9.4,-11.2,-57.1
-10.9,-5.5,-60.5
-26.2,5.4,-69.9
-28.9,6.8,-71.8
-28.8,6.7,-71.6
-28.7,6.5,-71.4
-28.2,6.0,-70.8
-19.4,-5.3,-60.6
-6.8,-10.8,-57.0
-15.1,-1.5,-63.9
-27.2,5.8,-70.8
-28.7,6.7,-71.4
-28.6,6.7,-71.3
-28.4,6.4,-71.0
-29.9,2.8,-68.0
-10.2,-10.3,-56.9
-9.9,-7.1,-59.0
-20.9,3.4,-67.6
-28.9,6.7,-71.3
-28.8,6.7,-71.1
-28.6,6.4,-70.9
-28.2,5.7,-70.2
-13.9,-7.5,-58.5
-7.7,-9.6,-57.3
-17.1,0.5,-65.5
-28.4,6.7,-70.9
-28.3,6.4,-70.6
-28.5,6.8,-71.0
-27.9,6.0,-70.2
-24.2,-3.1,-62.5
-7.3,-11.2,-56.5
-10.5,-5.6,-59.8
-23.9,4.8,-68.4
-28.4,6.6,-70.5
-28.3,6.5,-70.3
-28.3,6.6,-70.3
-28.0,6.3,-70.0
-17.0,-6.0,-59.4
-7.0,-9.7,-56.9
-16.6,0.3,-64.8
-28.4,6.8,-70.6
-28.5,7.0,-70.7
-28.6,7.2,-70.8
-27.9,6.3,-70.0
-22.1,-4.0,-61.1
-6.2,-10.9,-56.0
-13.1,-2.6,-61.7
-26.7,6.0,-69.7
-28.5,7.2,-70.6
-28.5,7.3,-70.6
-28.1,6.7,-70.1
-29.7,0.7,-65.4
-8.5,-10.7,-55.9
-10.3,-5.7,-58.9
-22.9,4.8,-67.5
-28.7,7.6,-70.8
-28.6,7.5,-70.7
-28.3,7.1,-70.2
-27.6,6.3,-69.3
-16.3,-6.0,-58.6
-6.2,-10.7,-55.7
-15.5,-0.6,-63.1
-27.1,6.2,-69.7
-28.2,7.1,-69.9
-28.3,7.4,-70.1
-27.8,6.7,-69.5
-28.6,4.4,-67.5
-9.9,-9.7,-55.6
-8.0,-8.1,-56.8
-17.0,1.2,-64.5
-28.1,7.3,-69.9
-28.4,7.4,-69.9
-28.4,7.6,-69.9
-28.1,7.0,-69.4
-29.2,3.5,-66.5
-9.4,-9.8,-55.4
-8.2,-7.7,-56.8
-18.3,2.7,-65.2
-28.2,7.4,-69.8
-28.2,7.5,-69.7
-28.1,7.4,-69.5
-27.5,6.5,-68.8
-22.1,-3.4,-60.4
-6.1,-10.9,-55.0
-12.8,-2.6,-60.5
-25.4,5.9,-67.7
-27.8,6.8,-69.0
-27.9,7.1,-69.1
-27.8,6.9,-69.0
-27.8,5.9,-68.1
-10.6,-8.8,-55.9
-7.0,-9.1,-55.7
-15.2,0.1,-62.9
-27.6,6.5,-69.0
-28.3,7.1,-69.0
-28.4,7.3,-69.2
-27.9,6.7,-68.6
-29.1,0.3,-63.8
-7.8,-10.9,-54.7
-9.2,-6.7,-56.9
-21.1,4.2,-65.7
-28.1,7.2,-69.0
-27.9,7.0,-68.7
-27.9,7.1,-68.7
-27.3,6.4,-67.9
-15.0,-6.3,-57.2
-6.3,-10.1,-54.8
-17.3,1.9,-63.8
-27.8,7.2,-68.7
-27.6,6.9,-68.4
-27.7,7.1,-68.5
-27.1,6.4,-67.7
-17.3,-5.3,-57.8
-5.8,-10.4,-54.6
-14.0,-0.9,-61.4
-27.0,6.8,-68.5
-27.6,7.2,-68.4
-27.7,7.4,-68.5
-27.3,6.9,-68.0
-29.1,2.9,-64.9
-8.9,-10.1,-54.2
-7.5,-7.7,-55.8
-16.6,1.7,-63.3
-27.5,7.3,-68.4
-27.6,7.4,-68.4
-27.5,7.4,-68.3
-27.0,6.6,-67.7
-27.1,-0.9,-61.9
-6.3,-11.1,-53.8
-10.1,-4.8,-57.5
-20.2,4.2,-64.7
-27.4,7.4,-68.2
-27.4,7.6,-68.2
-27.2,7.4,-68.0
-26.5,6.5,-67.0
-11.0,-8.0,-55.4
-5.7,-10.0,-54.5
-13.0,0.2,-62.3
-26.6,6.9,-67.8
-26.9,6.8,-67.3
-27.0,7.1,-67.5
-26.8,6.8,-67.2
-27.6,-0.0,-62.1
-5.4,-11.9,-54.3
-8.2,-5.8,-57.4
-20.5,3.8,-64.5
-26.9,6.9,-67.4
-26.9,7.0,-67.3
-26.8,6.8,-67.1
-26.8,6.9,-67.0
-19.3,-4.3,-58.2
-3.2,-12.2,-53.8
-9.1,-4.0,-58.2
-24.5,5.8,-66.4
-26.5,6.5,-66.7
-26.7,6.9,-66.9
-26.4,6.6,-66.5
-28.2,3.3,-64.1
-6.9,-11.3,-53.7
-7.3,-6.2,-56.5
-18.4,3.3,-63.2
-26.7,7.2,-66.9
-26.5,7.1,-66.7
-26.4,7.0,-66.5
-26.0,6.5,-65.9
-13.8,-6.5,-55.6
-2.7,-11.1,-53.6
-12.4,-0.8,-60.4
-25.7,6.6,-66.3
-26.4,6.9,-66.1
-26.7,7.4,-66.5
-26.2,6.7,-65.9
-25.7,-1.1,-60.0
-6.1,-11.3,-52.8
-7.5,-6.3,-55.2
-20.5,4.6,-63.6
-26.7,7.5,-66.6
-26.6,7.4,-66.4
-26.5,7.4,-66.3
-25.8,6.5,-65.4
-21.3,-3.3,-57.7
-2.1,-12.1,-52.5
-9.1,-3.2,-57.7
-24.0,6.0,-64.9
-26.7,7.2,-66.0
-26.6,7.2,-65.8
-26.2,6.7,-65.3
-26.3,6.3,-65.0
-9.6,-9.0,-53.1
-4.4,-9.4,-53.5
-15.1,1.9,-61.0
-26.8,7.4,-65.7
-26.6,7.2,-65.4
-26.7,7.4,-65.5
-26.2,6.8,-64.8
-16.5,-5.2,-54.9
-1.7,-11.7,-51.9
-12.5,-0.8,-59.0
-25.7,6.5,-65.3
-27.0,7.3,-65.7
-27.1,7.6,-65.8
-26.5,6.8,-65.2
-28.7,2.8,-62.2
-8.7,-9.7,-52.6
-6.0,-8.3,-53.9
-15.3,1.9,-60.9
-27.3,7.8,-65.9
-27.2,7.6,-65.7
-27.2,7.7,-65.7
-26.5,6.9,-64.8
-23.8,-1.9,-57.8
-2.1,-11.7,-51.9
-10.1,-2.3,-57.4
-23.6,5.9,-63.8
-26.9,7.5,-65.4
-26.8,7.6,-65.2
-26.5,7.1,-64.8
-28.0,4.0,-62.5
-4.4,-11.6,-52.1
-6.8,-6.0,-54.8
-17.7,3.5,-61.5
-26.4,7.4,-65.2
-26.2,7.1,-64.8
-26.2,7.2,-64.8
-26.1,7.1,-64.6
-20.3,-3.4,-56.3
-1.1,-11.8,-51.7
-8.0,-4.1,-56.0
-22.6,5.6,-63.3
-26.3,7.3,-64.7
-26.2,7.4,-64.6
-26.2,7.4,-64.5
-26.2,7.4,-64.5
-12.6,-6.4,-53.7
-0.9,-11.4,-51.8
-9.5,-2.5,-56.8
-24.9,6.6,-64.5
-26.1,7.2,-64.3
-26.2,7.3,-64.3
-26.1,7.2,-64.2
-26.6,6.1,-63.3
-6.0,-11.1,-51.7
-5.4,-7.3,-53.7
-15.7,2.7,-60.4
-25.9,7.3,-64.4
-26.0,7.3,-64.2
-26.0,7.4,-64.2
-25.9,7.4,-64.1
-16.0,-5.0,-54.6
-1.3,-11.7,-51.4
-9.1,-2.8,-56.3
-22.9,5.8,-62.8
-26.6,7.8,-64.9
-26.5,7.7,-64.7
-26.1,7.3,-64.3
-27.3,1.3,-59.9
